venda_id,data,cliente_id,produto_id,quantidade,valor_total,custo_total,lucro,forma_pagamento,canal_venda
1502,2026-01-31,66,28,2,27.8,21.12,6.68,Crédito,Marketplace
1503,2026-04-01,182,22,2,85.8,64.34,21.46,Débito,Marketplace
1504,2025-12-23,207,22,6,257.4,193.02,64.38,Pix,App
1505,2026-02-03,291,1,1,28.9,22.54,6.36,Débito,Delivery
1506,2025-11-29,294,19,5,32.5,21.15,11.35,Dinheiro,Delivery
1507,2025-12-15,274,3,5,26.0,21.3,4.7,Débito,Marketplace
1508,2025-10-03,292,11,4,18.0,12.24,5.76,Pix,Loja Física
1509,2025-10-19,284,4,2,37.8,26.46,11.34,Crédito,Marketplace
1510,2025-09-12,102,6,1,7.8,6.4,1.4,Dinheiro,App
1511,2025-10-28,150,8,5,47.5,34.2,13.3,Crédito,Marketplace
1512,2025-09-20,266,12,1,2.8,1.82,0.98,Débito,App
1513,2026-04-14,211,30,3,26.7,18.69,8.01,Débito,Loja Física
1514,2025-10-09,215,18,4,71.6,44.4,27.2,Crédito,Marketplace
1515,2026-04-25,106,28,1,13.9,10.56,3.34,Débito,App
1516,2025-12-25,244,27,2,25.0,17.0,8.0,Pix,Delivery
1517,2026-01-12,235,23,2,49.8,35.86,13.94,Débito,Loja Física
1518,2025-10-12,33,15,4,16.8,12.08,4.72,Débito,App
1519,2026-04-27,252,19,3,19.5,12.69,6.81,Dinheiro,Loja Física
1520,2026-03-13,148,3,4,20.8,17.04,3.76,Pix,App
1521,2025-12-15,90,20,5,16.0,10.9,5.1,Débito,Delivery
1522,2026-04-24,222,20,3,9.6,6.54,3.06,Dinheiro,Delivery
1523,2026-03-03,49,19,4,26.0,16.92,9.08,Crédito,Delivery
1524,2026-04-20,81,28,2,27.8,21.12,6.68,Pix,Loja Física
1525,2026-03-03,112,24,4,91.6,64.12,27.48,Dinheiro,Loja Física
1526,2025-12-09,54,3,6,31.2,25.56,5.64,Pix,Marketplace
1527,2025-12-30,130,6,2,15.6,12.8,2.8,Crédito,Marketplace
1528,2025-09-12,237,3,4,20.8,17.04,3.76,Pix,Marketplace
1529,2026-04-13,204,7,1,5.6,4.48,1.12,Crédito,App
1530,2025-10-05,70,23,3,74.7,53.79,20.91,Dinheiro,Marketplace
1531,2026-01-02,43,3,4,20.8,17.04,3.76,Débito,Marketplace
1532,2025-10-11,143,16,2,37.8,27.6,10.2,Débito,Loja Física
1533,2026-02-08,91,4,2,37.8,26.46,11.34,Crédito,Marketplace
1534,2025-10-19,6,3,3,15.6,12.78,2.82,Débito,Marketplace
1535,2025-12-06,111,6,1,7.8,6.4,1.4,Débito,Marketplace
1536,2026-03-03,268,2,1,8.9,6.68,2.22,Dinheiro,App
1537,2025-12-28,3,2,1,8.9,6.68,2.22,Dinheiro,Delivery
1538,2026-05-01,192,8,1,9.5,6.84,2.66,Débito,Loja Física
1539,2025-09-10,15,14,1,8.5,5.69,2.81,Pix,Delivery
1540,2026-02-27,33,22,1,42.9,32.17,10.73,Crédito,Delivery
1541,2026-03-10,23,6,4,31.2,25.6,5.6,Crédito,App
1542,2025-11-27,98,18,6,107.4,66.6,40.8,Débito,Marketplace
1543,2026-05-04,62,14,1,8.5,5.69,2.81,Débito,Loja Física
1544,2025-12-06,89,11,1,4.5,3.06,1.44,Dinheiro,App
1545,2025-09-09,109,13,4,59.6,41.72,17.88,Débito,Loja Física
1546,2026-02-21,143,27,4,50.0,34.0,16.0,Pix,Loja Física
1547,2025-09-23,112,29,4,27.6,17.96,9.64,Pix,Marketplace
1548,2025-10-02,275,23,5,124.5,89.65,34.85,Débito,App
1549,2025-09-30,167,20,4,12.8,8.72,4.08,Débito,App
1550,2025-10-20,163,21,4,67.6,52.72,14.88,Crédito,App
1551,2025-09-10,300,20,4,12.8,8.72,4.08,Dinheiro,Delivery
1552,2026-01-12,7,19,1,6.5,4.23,2.27,Crédito,Loja Física
1553,2025-11-24,220,8,2,19.0,13.68,5.32,Crédito,Loja Física
1554,2025-10-11,256,12,3,8.4,5.46,2.94,Débito,Delivery
1555,2025-12-11,20,7,2,11.2,8.96,2.24,Dinheiro,App
1556,2025-10-10,163,9,1,12.9,8.38,4.52,Dinheiro,App
1557,2026-03-17,118,1,3,86.7,67.62,19.08,Pix,Delivery
1558,2025-10-28,28,18,2,35.8,22.2,13.6,Débito,Marketplace
1559,2026-01-17,94,11,3,13.5,9.18,4.32,Crédito,Loja Física
1560,2026-04-16,36,16,1,18.9,13.8,5.1,Crédito,Delivery
1561,2026-05-04,65,7,1,5.6,4.48,1.12,Débito,Delivery
1562,2025-11-05,41,17,5,84.5,50.7,33.8,Dinheiro,App
1563,2025-10-18,102,24,2,45.8,32.06,13.74,Dinheiro,Delivery
1564,2026-02-08,156,8,2,19.0,13.68,5.32,Dinheiro,Delivery
1565,2025-11-14,247,28,1,13.9,10.56,3.34,Pix,Marketplace
1566,2025-12-11,242,6,5,39.0,32.0,7.0,Dinheiro,Marketplace
1567,2026-03-19,247,5,1,4.9,3.82,1.08,Dinheiro,Marketplace
1568,2026-04-12,154,3,3,15.6,12.78,2.82,Débito,Delivery
1569,2025-11-10,238,13,4,59.6,41.72,17.88,Dinheiro,App
1570,2025-12-11,247,18,1,17.9,11.1,6.8,Pix,Delivery
1571,2026-03-08,101,16,2,37.8,27.6,10.2,Débito,Loja Física
1572,2025-09-09,257,28,3,41.7,31.68,10.02,Dinheiro,Marketplace
1573,2026-04-30,203,14,2,17.0,11.38,5.62,Dinheiro,Marketplace
1574,2025-11-23,37,21,5,84.5,65.9,18.6,Crédito,Loja Física
1575,2025-12-13,290,30,2,17.8,12.46,5.34,Débito,Marketplace
1576,2025-11-10,179,25,6,113.4,81.66,31.74,Dinheiro,App
1577,2026-03-03,198,2,4,35.6,26.72,8.88,Débito,Delivery
1578,2026-01-06,186,2,1,8.9,6.68,2.22,Débito,App
1579,2026-02-07,76,15,2,8.4,6.04,2.36,Débito,Delivery
1580,2025-09-09,48,4,4,75.6,52.92,22.68,Dinheiro,Loja Física
1581,2026-01-16,97,30,3,26.7,18.69,8.01,Débito,Marketplace
1582,2025-11-09,155,23,6,149.4,107.58,41.82,Dinheiro,App
1583,2026-03-12,46,14,1,8.5,5.69,2.81,Pix,Delivery
1584,2025-11-13,108,24,5,114.5,80.15,34.35,Pix,Loja Física
1585,2025-10-19,252,27,1,12.5,8.5,4.0,Crédito,Loja Física
1586,2026-03-23,214,23,5,124.5,89.65,34.85,Dinheiro,App
1587,2026-03-12,88,14,2,17.0,11.38,5.62,Pix,Delivery
1588,2026-03-05,102,5,4,19.6,15.28,4.32,Débito,Loja Física
1589,2025-12-30,109,19,2,13.0,8.46,4.54,Débito,Loja Física
1590,2026-03-16,99,6,3,23.4,19.2,4.2,Dinheiro,Marketplace
1591,2026-02-13,56,30,1,8.9,6.23,2.67,Crédito,App
1592,2025-09-27,64,13,3,44.7,31.29,13.41,Crédito,App
1593,2025-09-13,121,19,4,26.0,16.92,9.08,Dinheiro,Loja Física
1594,2025-09-08,137,2,1,8.9,6.68,2.22,Crédito,Loja Física
1595,2025-10-30,4,17,4,67.6,40.56,27.04,Pix,Marketplace
1596,2026-01-05,173,25,4,75.6,54.44,21.16,Dinheiro,App
1597,2025-12-09,176,22,4,171.6,128.68,42.92,Débito,App
1598,2026-02-23,194,13,4,59.6,41.72,17.88,Crédito,App
1599,2026-04-17,52,11,1,4.5,3.06,1.44,Dinheiro,Marketplace
1600,2026-03-10,72,27,1,12.5,8.5,4.0,Crédito,App
1601,2026-03-04,128,25,3,56.7,40.83,15.87,Dinheiro,Marketplace
1602,2026-01-15,97,14,1,8.5,5.69,2.81,Pix,Loja Física
1603,2026-02-15,24,12,2,5.6,3.64,1.96,Dinheiro,Delivery
1604,2026-02-08,205,16,4,75.6,55.2,20.4,Crédito,App
1605,2025-12-24,244,30,1,8.9,6.23,2.67,Dinheiro,App
1606,2026-02-08,74,7,4,22.4,17.92,4.48,Crédito,Delivery
1607,2026-01-11,45,26,2,19.8,13.86,5.94,Dinheiro,Delivery
1608,2026-04-23,60,15,3,12.6,9.06,3.54,Débito,Delivery
1609,2025-10-30,46,6,1,7.8,6.4,1.4,Dinheiro,Loja Física
1610,2025-10-17,168,30,4,35.6,24.92,10.68,Pix,Delivery
1611,2026-03-09,244,9,1,12.9,8.38,4.52,Débito,Marketplace
1612,2025-09-29,171,26,2,19.8,13.86,5.94,Crédito,App
1613,2025-12-11,196,30,6,53.4,37.38,16.02,Dinheiro,Delivery
1614,2025-11-02,60,9,4,51.6,33.52,18.08,Crédito,Loja Física
1615,2025-09-28,97,11,1,4.5,3.06,1.44,Pix,Delivery
1616,2026-04-12,195,11,3,13.5,9.18,4.32,Crédito,App
1617,2025-09-21,275,19,2,13.0,8.46,4.54,Dinheiro,Marketplace
1618,2025-11-26,187,25,2,37.8,27.22,10.58,Débito,Loja Física
1619,2025-12-16,276,1,5,144.5,112.7,31.8,Pix,Delivery
1620,2026-04-02,113,10,3,9.6,7.2,2.4,Dinheiro,Delivery
1621,2026-02-06,75,10,1,3.2,2.4,0.8,Pix,App
1622,2026-01-12,64,23,2,49.8,35.86,13.94,Dinheiro,Delivery
1623,2026-01-10,193,10,1,3.2,2.4,0.8,Pix,Delivery
1624,2026-04-05,108,23,1,24.9,17.93,6.97,Crédito,Delivery
1625,2026-04-13,201,16,2,37.8,27.6,10.2,Débito,Loja Física
1626,2026-01-24,173,13,3,44.7,31.29,13.41,Dinheiro,App
1627,2026-03-18,201,13,1,14.9,10.43,4.47,Pix,App
1628,2026-03-03,100,30,5,44.5,31.15,13.35,Dinheiro,Loja Física
1629,2025-10-09,298,11,1,4.5,3.06,1.44,Pix,Marketplace
1630,2026-02-20,296,6,1,7.8,6.4,1.4,Dinheiro,Marketplace
1631,2025-11-19,75,29,2,13.8,8.98,4.82,Débito,Delivery
1632,2026-03-13,5,21,3,50.7,39.54,11.16,Crédito,Delivery
1633,2025-12-11,87,14,1,8.5,5.69,2.81,Crédito,App
1634,2026-01-05,27,6,1,7.8,6.4,1.4,Pix,Marketplace
1635,2025-10-14,207,21,2,33.8,26.36,7.44,Crédito,Loja Física
1636,2025-11-06,251,13,4,59.6,41.72,17.88,Débito,Marketplace
1637,2026-03-23,46,23,4,99.6,71.72,27.88,Dinheiro,App
1638,2026-02-14,228,21,2,33.8,26.36,7.44,Crédito,Loja Física
1639,2025-10-05,63,3,4,20.8,17.04,3.76,Débito,Loja Física
1640,2026-02-03,294,19,3,19.5,12.69,6.81,Pix,Loja Física
1641,2026-03-28,93,19,4,26.0,16.92,9.08,Dinheiro,Marketplace
1642,2025-11-21,65,19,1,6.5,4.23,2.27,Pix,Loja Física
1643,2026-03-07,276,30,2,17.8,12.46,5.34,Dinheiro,Loja Física
1644,2025-12-15,275,18,6,107.4,66.6,40.8,Dinheiro,Loja Física
1645,2026-01-16,300,27,4,50.0,34.0,16.0,Crédito,Delivery
1646,2026-02-21,61,29,1,6.9,4.49,2.41,Débito,Loja Física
1647,2026-01-26,161,15,1,4.2,3.02,1.18,Crédito,Delivery
1648,2026-01-31,83,7,1,5.6,4.48,1.12,Pix,Loja Física
1649,2025-09-27,260,4,3,56.7,39.69,17.01,Pix,Delivery
1650,2025-12-23,1,22,2,85.8,64.34,21.46,Pix,Loja Física
1651,2026-01-16,151,29,4,27.6,17.96,9.64,Dinheiro,Delivery
1652,2026-01-31,161,16,4,75.6,55.2,20.4,Pix,Delivery
1653,2026-03-01,23,4,2,37.8,26.46,11.34,Crédito,Delivery
1654,2025-10-12,111,10,2,6.4,4.8,1.6,Débito,App
1655,2025-11-16,217,5,1,4.9,3.82,1.08,Pix,App
1656,2025-12-12,84,21,5,84.5,65.9,18.6,Dinheiro,Loja Física
1657,2025-11-10,218,22,2,85.8,64.34,21.46,Débito,Loja Física
1658,2026-02-14,138,24,1,22.9,16.03,6.87,Pix,Delivery
1659,2025-12-22,79,27,4,50.0,34.0,16.0,Dinheiro,Marketplace
1660,2025-09-12,127,20,1,3.2,2.18,1.02,Pix,Loja Física
1661,2026-01-20,281,4,3,56.7,39.69,17.01,Crédito,App
1662,2026-02-16,186,3,2,10.4,8.52,1.88,Pix,Delivery
1663,2026-04-16,116,26,2,19.8,13.86,5.94,Crédito,Loja Física
1664,2025-12-11,194,8,1,9.5,6.84,2.66,Crédito,Delivery
1665,2026-01-18,157,24,4,91.6,64.12,27.48,Dinheiro,Loja Física
1666,2026-01-19,293,12,2,5.6,3.64,1.96,Pix,Loja Física
1667,2026-04-23,88,2,2,17.8,13.36,4.44,Dinheiro,Delivery
1668,2025-12-03,273,26,6,59.4,41.58,17.82,Dinheiro,Marketplace
1669,2026-02-04,133,5,1,4.9,3.82,1.08,Débito,Delivery
1670,2025-10-12,291,13,3,44.7,31.29,13.41,Crédito,App
1671,2026-03-06,128,25,5,94.5,68.05,26.45,Dinheiro,Marketplace
1672,2025-10-22,182,15,4,16.8,12.08,4.72,Pix,App
1673,2025-12-24,118,17,4,67.6,40.56,27.04,Crédito,App
1674,2025-12-19,161,25,1,18.9,13.61,5.29,Crédito,Loja Física
1675,2026-03-11,48,8,2,19.0,13.68,5.32,Crédito,Loja Física
1676,2026-03-15,284,10,4,12.8,9.6,3.2,Crédito,Marketplace
1677,2026-02-26,70,17,3,50.7,30.42,20.28,Dinheiro,Loja Física
1678,2025-12-18,98,1,1,28.9,22.54,6.36,Dinheiro,App
1679,2025-11-07,271,24,6,137.4,96.18,41.22,Crédito,Marketplace
1680,2025-10-19,269,22,2,85.8,64.34,21.46,Débito,Loja Física
1681,2025-12-08,69,27,6,75.0,51.0,24.0,Pix,Loja Física
1682,2025-12-23,195,16,2,37.8,27.6,10.2,Pix,Loja Física
1683,2025-12-01,128,30,6,53.4,37.38,16.02,Crédito,App
1684,2025-11-21,151,16,4,75.6,55.2,20.4,Débito,Loja Física
1685,2026-03-13,292,21,4,67.6,52.72,14.88,Débito,App
1686,2026-05-01,264,30,1,8.9,6.23,2.67,Dinheiro,Marketplace
1687,2025-09-20,4,12,5,14.0,9.1,4.9,Dinheiro,App
1688,2025-11-21,55,12,1,2.8,1.82,0.98,Pix,Delivery
1689,2025-12-17,5,12,1,2.8,1.82,0.98,Dinheiro,Marketplace
1690,2025-10-26,271,3,5,26.0,21.3,4.7,Débito,Marketplace
1691,2025-10-07,250,30,1,8.9,6.23,2.67,Débito,App
1692,2025-11-02,203,16,4,75.6,55.2,20.4,Pix,App
1693,2025-12-24,94,29,6,41.4,26.94,14.46,Pix,Loja Física
1694,2025-12-27,225,22,2,85.8,64.34,21.46,Débito,App
1695,2026-03-16,3,14,3,25.5,17.07,8.43,Débito,Loja Física
1696,2025-10-24,21,10,2,6.4,4.8,1.6,Dinheiro,Marketplace
1697,2026-03-15,17,11,2,9.0,6.12,2.88,Débito,Marketplace
1698,2026-02-23,61,9,3,38.7,25.14,13.56,Dinheiro,Marketplace
1699,2026-03-29,66,22,3,128.7,96.51,32.19,Dinheiro,Marketplace
1700,2025-10-09,56,4,1,18.9,13.23,5.67,Débito,Delivery
1701,2025-12-03,7,17,2,33.8,20.28,13.52,Crédito,App
1702,2025-12-24,5,20,5,16.0,10.9,5.1,Dinheiro,App
1703,2025-11-17,43,16,5,94.5,69.0,25.5,Débito,Delivery
1704,2026-03-11,96,17,2,33.8,20.28,13.52,Pix,Loja Física
1705,2026-04-15,127,9,3,38.7,25.14,13.56,Débito,Marketplace
1706,2026-03-05,53,26,5,49.5,34.65,14.85,Débito,Delivery
1707,2026-04-12,77,19,1,6.5,4.23,2.27,Crédito,Delivery
1708,2025-12-17,141,2,2,17.8,13.36,4.44,Débito,Marketplace
1709,2025-09-10,103,20,1,3.2,2.18,1.02,Crédito,Marketplace
1710,2025-12-19,157,17,2,33.8,20.28,13.52,Débito,App
1711,2025-12-24,32,16,6,113.4,82.8,30.6,Dinheiro,Loja Física
1712,2025-11-22,138,4,4,75.6,52.92,22.68,Pix,App
1713,2026-03-07,127,14,3,25.5,17.07,8.43,Crédito,Delivery
1714,2025-09-16,27,1,3,86.7,67.62,19.08,Débito,App
1715,2026-01-04,52,9,3,38.7,25.14,13.56,Débito,App
1716,2026-01-09,172,12,2,5.6,3.64,1.96,Crédito,Loja Física
1717,2026-02-24,283,1,1,28.9,22.54,6.36,Pix,App
1718,2026-03-14,186,26,5,49.5,34.65,14.85,Pix,Delivery
1719,2026-02-19,108,9,4,51.6,33.52,18.08,Dinheiro,Loja Física
1720,2026-04-21,67,4,3,56.7,39.69,17.01,Crédito,Loja Física
1721,2026-02-03,98,30,1,8.9,6.23,2.67,Dinheiro,Loja Física
1722,2025-09-25,176,18,3,53.7,33.3,20.4,Dinheiro,Delivery
1723,2026-01-20,79,24,1,22.9,16.03,6.87,Débito,Delivery
1724,2025-12-22,130,18,6,107.4,66.6,40.8,Pix,App
1725,2025-12-29,61,21,5,84.5,65.9,18.6,Crédito,Marketplace
1726,2025-12-22,258,17,1,16.9,10.14,6.76,Débito,App
1727,2026-03-03,149,5,1,4.9,3.82,1.08,Crédito,Delivery
1728,2026-03-14,204,27,4,50.0,34.0,16.0,Crédito,Delivery
1729,2025-12-27,261,25,5,94.5,68.05,26.45,Dinheiro,Marketplace
1730,2026-02-08,106,9,1,12.9,8.38,4.52,Crédito,Delivery
1731,2026-01-30,5,7,4,22.4,17.92,4.48,Dinheiro,App
1732,2025-11-22,113,28,4,55.6,42.24,13.36,Pix,Loja Física
1733,2025-10-19,24,8,5,47.5,34.2,13.3,Débito,App
1734,2025-09-16,76,21,3,50.7,39.54,11.16,Débito,App
1735,2026-04-17,27,26,1,9.9,6.93,2.97,Débito,Loja Física
1736,2025-09-06,178,21,5,84.5,65.9,18.6,Pix,App
1737,2025-09-27,282,23,3,74.7,53.79,20.91,Débito,Marketplace
1738,2026-04-23,151,20,2,6.4,4.36,2.04,Crédito,Loja Física
1739,2026-04-04,113,12,2,5.6,3.64,1.96,Débito,App
1740,2025-09-10,299,18,1,17.9,11.1,6.8,Dinheiro,App
1741,2026-04-16,283,21,1,16.9,13.18,3.72,Dinheiro,Delivery
1742,2025-11-28,105,9,6,77.4,50.28,27.12,Dinheiro,Delivery
1743,2025-12-29,223,8,4,38.0,27.36,10.64,Débito,Marketplace
1744,2025-09-29,93,16,4,75.6,55.2,20.4,Débito,Delivery
1745,2025-10-24,252,19,2,13.0,8.46,4.54,Pix,Loja Física
1746,2025-11-24,91,6,5,39.0,32.0,7.0,Débito,Loja Física
1747,2025-10-12,219,3,2,10.4,8.52,1.88,Dinheiro,Marketplace
1748,2025-10-01,270,24,2,45.8,32.06,13.74,Crédito,Loja Física
1749,2025-12-11,11,13,1,14.9,10.43,4.47,Crédito,Loja Física
1750,2025-10-09,43,8,3,28.5,20.52,7.98,Débito,Loja Física
1751,2026-03-27,55,1,5,144.5,112.7,31.8,Pix,Loja Física
1752,2025-10-27,246,5,5,24.5,19.1,5.4,Dinheiro,Delivery
1753,2025-11-23,246,11,2,9.0,6.12,2.88,Débito,Loja Física
1754,2026-01-23,137,23,4,99.6,71.72,27.88,Crédito,Loja Física
1755,2026-04-05,53,2,3,26.7,20.04,6.66,Pix,Loja Física
1756,2026-01-14,213,29,1,6.9,4.49,2.41,Crédito,Delivery
1757,2025-09-12,219,8,4,38.0,27.36,10.64,Débito,App
1758,2026-02-20,116,10,3,9.6,7.2,2.4,Crédito,Marketplace
1759,2025-10-19,115,4,1,18.9,13.23,5.67,Pix,App
1760,2025-09-25,171,20,1,3.2,2.18,1.02,Pix,Loja Física
1761,2026-04-23,78,2,1,8.9,6.68,2.22,Dinheiro,App
1762,2026-02-06,218,6,1,7.8,6.4,1.4,Pix,App
1763,2025-12-04,54,29,4,27.6,17.96,9.64,Dinheiro,App
1764,2026-05-02,40,9,1,12.9,8.38,4.52,Débito,Delivery
1765,2025-11-26,200,5,5,24.5,19.1,5.4,Dinheiro,Loja Física
1766,2025-10-04,219,19,3,19.5,12.69,6.81,Débito,Loja Física
1767,2025-11-27,94,5,5,24.5,19.1,5.4,Pix,App
1768,2026-01-10,247,14,3,25.5,17.07,8.43,Pix,Delivery
1769,2026-03-30,126,21,4,67.6,52.72,14.88,Dinheiro,Marketplace
1770,2026-01-21,253,18,4,71.6,44.4,27.2,Débito,Marketplace
1771,2025-09-27,216,19,5,32.5,21.15,11.35,Débito,Loja Física
1772,2025-11-05,2,12,2,5.6,3.64,1.96,Crédito,App
1773,2026-01-26,69,16,1,18.9,13.8,5.1,Crédito,App
1774,2025-12-07,72,28,4,55.6,42.24,13.36,Dinheiro,Delivery
1775,2026-04-07,283,28,3,41.7,31.68,10.02,Débito,Delivery
1776,2026-04-05,29,8,1,9.5,6.84,2.66,Crédito,Delivery
1777,2025-12-11,14,24,5,114.5,80.15,34.35,Pix,Loja Física
1778,2026-03-04,298,4,1,18.9,13.23,5.67,Dinheiro,Delivery
1779,2025-09-13,188,5,2,9.8,7.64,2.16,Crédito,Delivery
1780,2025-09-25,292,1,4,115.6,90.16,25.44,Débito,Delivery
1781,2026-01-04,72,24,4,91.6,64.12,27.48,Pix,Marketplace
1782,2025-12-20,173,24,5,114.5,80.15,34.35,Crédito,App
1783,2025-10-04,31,5,1,4.9,3.82,1.08,Débito,Delivery
1784,2025-09-08,217,13,4,59.6,41.72,17.88,Pix,App
1785,2026-03-06,217,8,2,19.0,13.68,5.32,Pix,Loja Física
1786,2026-01-17,65,13,1,14.9,10.43,4.47,Dinheiro,Loja Física
1787,2025-11-01,95,13,6,89.4,62.58,26.82,Crédito,Marketplace
1788,2026-01-06,208,11,3,13.5,9.18,4.32,Débito,Loja Física
1789,2026-03-30,218,12,2,5.6,3.64,1.96,Pix,Loja Física
1790,2025-10-02,186,3,5,26.0,21.3,4.7,Pix,Loja Física
1791,2025-11-06,84,10,6,19.2,14.4,4.8,Crédito,Loja Física
1792,2025-10-30,6,20,3,9.6,6.54,3.06,Débito,Delivery
1793,2026-02-16,17,30,1,8.9,6.23,2.67,Pix,Loja Física
1794,2026-01-29,23,19,4,26.0,16.92,9.08,Dinheiro,Loja Física
1795,2025-09-18,48,11,3,13.5,9.18,4.32,Crédito,App
1796,2026-03-17,204,10,5,16.0,12.0,4.0,Débito,App
1797,2026-03-17,183,13,2,29.8,20.86,8.94,Crédito,App
1798,2025-12-19,258,29,1,6.9,4.49,2.41,Débito,Loja Física
1799,2026-02-03,196,26,3,29.7,20.79,8.91,Crédito,App
1800,2025-10-17,238,5,1,4.9,3.82,1.08,Crédito,Delivery
1801,2026-04-20,73,7,1,5.6,4.48,1.12,Pix,Marketplace
1802,2026-03-26,174,5,3,14.7,11.46,3.24,Pix,Marketplace
1803,2025-09-16,199,29,2,13.8,8.98,4.82,Débito,Loja Física
1804,2025-10-15,255,19,1,6.5,4.23,2.27,Crédito,Delivery
1805,2026-03-21,159,28,5,69.5,52.8,16.7,Crédito,Marketplace
1806,2025-09-30,161,15,2,8.4,6.04,2.36,Pix,Delivery
1807,2025-09-23,296,9,3,38.7,25.14,13.56,Pix,Loja Física
1808,2025-09-24,236,6,3,23.4,19.2,4.2,Dinheiro,App
1809,2026-03-20,227,29,2,13.8,8.98,4.82,Crédito,Marketplace
1810,2025-09-16,147,12,4,11.2,7.28,3.92,Dinheiro,Delivery
1811,2025-12-27,263,12,6,16.8,10.92,5.88,Pix,App
1812,2025-09-27,212,22,5,214.5,160.85,53.65,Dinheiro,App
1813,2026-04-18,22,29,3,20.7,13.47,7.23,Crédito,Delivery
1814,2026-03-04,288,27,1,12.5,8.5,4.0,Débito,Loja Física
1815,2025-11-19,82,13,6,89.4,62.58,26.82,Dinheiro,Loja Física
1816,2025-11-02,237,13,1,14.9,10.43,4.47,Pix,Marketplace
1817,2026-01-03,274,21,3,50.7,39.54,11.16,Crédito,Loja Física
1818,2025-10-22,56,24,4,91.6,64.12,27.48,Dinheiro,Delivery
1819,2025-12-17,34,11,4,18.0,12.24,5.76,Pix,Marketplace
1820,2025-10-30,244,23,1,24.9,17.93,6.97,Pix,Marketplace
1821,2025-09-15,80,18,4,71.6,44.4,27.2,Débito,Delivery
1822,2025-11-26,17,19,6,39.0,25.38,13.62,Dinheiro,Loja Física
1823,2026-05-03,186,26,3,29.7,20.79,8.91,Dinheiro,Delivery
1824,2025-09-19,12,7,4,22.4,17.92,4.48,Pix,App
1825,2026-02-15,43,6,1,7.8,6.4,1.4,Crédito,App
1826,2025-12-18,153,3,5,26.0,21.3,4.7,Dinheiro,Delivery
1827,2026-02-24,133,29,1,6.9,4.49,2.41,Crédito,Loja Física
1828,2026-04-23,220,29,2,13.8,8.98,4.82,Pix,Delivery
1829,2025-10-26,215,12,4,11.2,7.28,3.92,Dinheiro,Delivery
1830,2026-03-03,182,14,5,42.5,28.45,14.05,Dinheiro,Loja Física
1831,2026-01-27,102,26,1,9.9,6.93,2.97,Débito,App
1832,2026-02-23,163,27,1,12.5,8.5,4.0,Débito,Marketplace
1833,2026-05-03,256,5,2,9.8,7.64,2.16,Crédito,Marketplace
1834,2025-11-12,2,17,5,84.5,50.7,33.8,Débito,Marketplace
1835,2026-02-16,50,19,1,6.5,4.23,2.27,Débito,Delivery
1836,2025-12-22,280,23,2,49.8,35.86,13.94,Dinheiro,Delivery
1837,2025-12-04,98,7,6,33.6,26.88,6.72,Crédito,App
1838,2026-04-02,9,12,2,5.6,3.64,1.96,Pix,Loja Física
1839,2026-03-04,234,16,4,75.6,55.2,20.4,Dinheiro,App
1840,2025-12-05,278,27,5,62.5,42.5,20.0,Pix,Loja Física
1841,2026-05-01,235,6,3,23.4,19.2,4.2,Pix,Delivery
1842,2026-01-25,84,20,4,12.8,8.72,4.08,Dinheiro,Marketplace
1843,2025-11-17,224,28,4,55.6,42.24,13.36,Crédito,Loja Física
1844,2026-03-31,54,27,1,12.5,8.5,4.0,Crédito,Marketplace
1845,2025-10-02,279,16,1,18.9,13.8,5.1,Dinheiro,Loja Física
1846,2026-02-23,216,10,1,3.2,2.4,0.8,Débito,Marketplace
1847,2026-01-25,59,13,1,14.9,10.43,4.47,Dinheiro,Loja Física
1848,2025-12-04,238,26,5,49.5,34.65,14.85,Dinheiro,Loja Física
1849,2026-05-04,115,12,3,8.4,5.46,2.94,Pix,App
1850,2026-04-19,136,22,2,85.8,64.34,21.46,Dinheiro,Delivery
1851,2025-09-07,213,29,1,6.9,4.49,2.41,Crédito,Loja Física
1852,2025-10-15,192,26,5,49.5,34.65,14.85,Pix,App
1853,2025-10-19,221,19,2,13.0,8.46,4.54,Dinheiro,Delivery
1854,2026-02-10,202,21,1,16.9,13.18,3.72,Dinheiro,Delivery
1855,2026-05-04,200,21,1,16.9,13.18,3.72,Dinheiro,App
1856,2026-01-16,224,6,1,7.8,6.4,1.4,Crédito,Delivery
1857,2026-01-13,296,4,3,56.7,39.69,17.01,Pix,Delivery
1858,2025-11-27,48,7,1,5.6,4.48,1.12,Crédito,Marketplace
1859,2025-09-08,79,21,1,16.9,13.18,3.72,Crédito,Marketplace
1860,2025-09-12,67,24,4,91.6,64.12,27.48,Pix,Delivery
1861,2025-11-06,114,21,4,67.6,52.72,14.88,Débito,Delivery
1862,2026-03-10,194,25,3,56.7,40.83,15.87,Crédito,App
1863,2025-09-27,74,30,1,8.9,6.23,2.67,Crédito,Loja Física
1864,2026-01-01,63,30,1,8.9,6.23,2.67,Débito,App
1865,2025-11-12,93,29,1,6.9,4.49,2.41,Crédito,Marketplace
1866,2026-04-10,107,12,3,8.4,5.46,2.94,Crédito,Marketplace
1867,2026-03-28,212,1,1,28.9,22.54,6.36,Dinheiro,Loja Física
1868,2025-10-29,215,22,4,171.6,128.68,42.92,Pix,Marketplace
1869,2026-03-31,93,6,3,23.4,19.2,4.2,Crédito,Delivery
